,Number,PosNum,NegNum,AUC,95% CIs,Std,AUC-PR,Cutoff,MCC,Acc,Youden Index,Sen,Spe,PPV,NPV
Zscore_PCA_Relief_18_LDA,672,336,336,0.8849,[0.8596-0.9102],0.0129,0.8809,0.5215,0.6488,0.8244,0.6488,0.8214,0.8274,0.8263,0.8225
Zscore_PCA_Relief_18_AE,672,336,336,0.7558,[0.7195-0.7921],0.0185,0.7489,0.5046,0.4293,0.7143,0.4286,0.6845,0.7440,0.7278,0.7022
Zscore_PCA_Relief_18_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6400,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_18_LR,672,336,336,0.8194,[0.7878-0.8511],0.0162,0.7979,0.4902,0.5125,0.7560,0.5119,0.7798,0.7321,0.7443,0.7688
Zscore_PCA_Relief_18_LRLasso,672,336,336,0.8198,[0.7882-0.8514],0.0161,0.7971,0.4721,0.5137,0.7560,0.5119,0.7976,0.7143,0.7363,0.7792
Zscore_PCA_Relief_18_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5138,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_18_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_18_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5836,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_18_NB,672,336,336,0.8813,[0.8563-0.9063],0.0128,0.8754,0.6273,0.6315,0.8155,0.6310,0.7946,0.8363,0.8292,0.8029
Zscore_PCA_Relief_19_SVM,672,336,336,0.7709,[0.7358-0.8059],0.0179,0.7544,0.4772,0.4631,0.7247,0.4494,0.8452,0.6042,0.6811,0.7961
Zscore_PCA_Relief_19_LDA,672,336,336,0.8995,[0.8758-0.9233],0.0121,0.8934,0.5753,0.6621,0.8304,0.6607,0.7976,0.8631,0.8535,0.8101
Zscore_PCA_Relief_19_AE,672,336,336,0.7874,[0.7536-0.8213],0.0173,0.7762,0.3955,0.4385,0.7188,0.4375,0.6845,0.7530,0.7348,0.7047
Zscore_PCA_Relief_19_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6450,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_19_LR,672,336,336,0.8192,[0.7875-0.8509],0.0162,0.7979,0.4902,0.5186,0.7589,0.5179,0.7857,0.7321,0.7458,0.7736
Zscore_PCA_Relief_19_LRLasso,672,336,336,0.8197,[0.7881-0.8513],0.0161,0.7971,0.4721,0.5134,0.7560,0.5119,0.7946,0.7173,0.7376,0.7774
Zscore_PCA_Relief_19_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5138,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_19_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_19_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5837,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_19_NB,672,336,336,0.8843,[0.8597-0.9089],0.0126,0.8804,0.5412,0.6220,0.8110,0.6220,0.8125,0.8095,0.8101,0.8119
Zscore_PCA_Relief_20_SVM,672,336,336,0.7849,[0.7509-0.8190],0.0173,0.7671,0.4932,0.4579,0.7262,0.4524,0.8036,0.6488,0.6959,0.7676
Zscore_PCA_Relief_20_LDA,672,336,336,0.9042,[0.8809-0.9276],0.0119,0.8970,0.5683,0.6909,0.8452,0.6905,0.8274,0.8631,0.8580,0.8333
Zscore_PCA_Relief_20_AE,672,336,336,0.7996,[0.7664-0.8328],0.0170,0.7807,0.4581,0.5103,0.7530,0.5060,0.8185,0.6875,0.7237,0.7911
Zscore_PCA_Relief_20_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6400,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_20_LR,672,336,336,0.8238,[0.7923-0.8553],0.0161,0.8005,0.5226,0.5268,0.7634,0.5268,0.7708,0.7560,0.7595,0.7674
Zscore_PCA_Relief_20_LRLasso,672,336,336,0.8239,[0.7925-0.8553],0.0160,0.7992,0.4280,0.5492,0.7679,0.5357,0.8780,0.6577,0.7195,0.8435
Zscore_PCA_Relief_20_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5133,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_20_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_20_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5837,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_20_NB,672,336,336,0.8937,[0.8702-0.9171],0.0120,0.8899,0.5635,0.6429,0.8214,0.6429,0.8185,0.8244,0.8234,0.8195
Mean_PCA_ANOVA_1_SVM,672,336,336,0.7972,[0.7643-0.8301],0.0168,0.7891,0.5385,0.4495,0.7188,0.4375,0.6042,0.8333,0.7838,0.6780
Mean_PCA_ANOVA_1_LDA,672,336,336,0.8376,[0.8072-0.8679],0.0155,0.8187,0.5377,0.5419,0.7708,0.5417,0.7560,0.7857,0.7791,0.7630
Mean_PCA_ANOVA_1_AE,672,336,336,0.7864,[0.7526-0.8202],0.0173,0.7805,0.5360,0.4576,0.7217,0.4435,0.5982,0.8452,0.7945,0.6778
Mean_PCA_ANOVA_1_RF,672,336,336,0.9801,[0.9741-0.9862],0.0031,0.9834,0.5750,0.8170,0.9003,0.8006,0.8006,1.0000,1.0000,0.8337
Mean_PCA_ANOVA_1_LR,672,336,336,0.8002,[0.7674-0.8329],0.0167,0.7901,0.5529,0.4528,0.7202,0.4405,0.6042,0.8363,0.7868,0.6787
Mean_PCA_ANOVA_1_LRLasso,672,336,336,0.7955,[0.7625-0.8286],0.0169,0.7874,0.5469,0.4482,0.7188,0.4375,0.6101,0.8274,0.7795,0.6797
Mean_PCA_ANOVA_1_AB,672,336,336,0.9472,[0.9337-0.9608],0.0069,0.9521,0.5014,0.6984,0.8438,0.6875,0.7560,0.9315,0.9170,0.7924
Mean_PCA_ANOVA_1_DT,672,336,336,0.9801,[0.9741-0.9862],0.0031,0.9834,1.0000,0.8170,0.9003,0.8006,0.8006,1.0000,1.0000,0.8337
Mean_PCA_ANOVA_1_GP,672,336,336,0.8199,[0.7896-0.8503],0.0155,0.8167,0.6167,0.4680,0.7262,0.4524,0.5982,0.8542,0.8040,0.6801
Mean_PCA_ANOVA_1_NB,672,336,336,0.8340,[0.8033-0.8647],0.0157,0.8164,0.5450,0.5388,0.7693,0.5387,0.7589,0.7798,0.7751,0.7638
Mean_PCA_ANOVA_2_SVM,672,336,336,0.8756,[0.8496-0.9017],0.0133,0.8664,0.4259,0.6204,0.8051,0.6101,0.8958,0.7143,0.7582,0.8727
Mean_PCA_ANOVA_2_LDA,672,336,336,0.8814,[0.8561-0.9066],0.0129,0.8768,0.3784,0.6460,0.8155,0.6310,0.9226,0.7083,0.7598,0.9015
Mean_PCA_ANOVA_2_AE,672,336,336,0.8673,[0.8397-0.8948],0.0141,0.8475,0.4378,0.6238,0.8065,0.6131,0.8988,0.7143,0.7588,0.8759
Mean_PCA_ANOVA_2_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6200,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_2_LR,672,336,336,0.8760,[0.8499-0.9021],0.0133,0.8674,0.4040,0.6313,0.8095,0.6190,0.9077,0.7113,0.7587,0.8852
Mean_PCA_ANOVA_2_LRLasso,672,336,336,0.8759,[0.8498-0.9020],0.0133,0.8675,0.4301,0.6292,0.8095,0.6190,0.8988,0.7202,0.7626,0.8768
Mean_PCA_ANOVA_2_AB,672,336,336,0.9966,[0.9943-0.9989],0.0012,0.9965,0.5031,0.9406,0.9702,0.9405,0.9792,0.9613,0.9620,0.9788
Mean_PCA_ANOVA_2_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_2_GP,672,336,336,0.9031,[0.8805-0.9257],0.0115,0.8875,0.5482,0.6734,0.8363,0.6726,0.8601,0.8125,0.8210,0.8531
Mean_PCA_ANOVA_2_NB,672,336,336,0.8723,[0.8454-0.8991],0.0137,0.8665,0.4584,0.6245,0.8080,0.6161,0.8899,0.7262,0.7647,0.8683
Mean_PCA_ANOVA_3_SVM,672,336,336,0.8841,[0.8589-0.9094],0.0129,0.8760,0.4434,0.6342,0.8140,0.6280,0.8839,0.7440,0.7755,0.8651
Mean_PCA_ANOVA_3_LDA,672,336,336,0.8959,[0.8721-0.9197],0.0121,0.8886,0.4765,0.6733,0.8348,0.6696,0.8869,0.7827,0.8032,0.8738
Mean_PCA_ANOVA_3_AE,672,336,336,0.8135,[0.7810-0.8460],0.0166,0.7743,0.4776,0.5298,0.7649,0.5298,0.7560,0.7738,0.7697,0.7602
Mean_PCA_ANOVA_3_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6200,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_3_LR,672,336,336,0.8847,[0.8595-0.9099],0.0128,0.8765,0.4040,0.6435,0.8155,0.6310,0.9137,0.7173,0.7637,0.8926
Mean_PCA_ANOVA_3_LRLasso,672,336,336,0.8847,[0.8596-0.9098],0.0128,0.8765,0.4301,0.6439,0.8170,0.6339,0.9048,0.7292,0.7696,0.8845
Mean_PCA_ANOVA_3_AB,672,336,336,0.9967,[0.9945-0.9989],0.0011,0.9967,0.5026,0.9442,0.9717,0.9435,0.9911,0.9524,0.9542,0.9907
Mean_PCA_ANOVA_3_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_3_GP,672,336,336,0.9125,[0.8911-0.9340],0.0109,0.8964,0.5482,0.7099,0.8542,0.7083,0.8869,0.8214,0.8324,0.8790
Mean_PCA_ANOVA_3_NB,672,336,336,0.8786,[0.8525-0.9046],0.0133,0.8714,0.4584,0.6285,0.8095,0.6190,0.8958,0.7232,0.7640,0.8741
Mean_PCA_ANOVA_4_SVM,672,336,336,0.8949,[0.8710-0.9188],0.0122,0.8904,0.5361,0.6579,0.8289,0.6577,0.8185,0.8393,0.8359,0.8222
Mean_PCA_ANOVA_4_LDA,672,336,336,0.9094,[0.8875-0.9312],0.0112,0.9063,0.5620,0.6995,0.8497,0.6994,0.8571,0.8423,0.8446,0.8550
Mean_PCA_ANOVA_4_AE,672,336,336,0.8446,[0.8149-0.8742],0.0151,0.8266,0.4691,0.5632,0.7812,0.5625,0.8065,0.7560,0.7677,0.7962
Mean_PCA_ANOVA_4_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6150,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_4_LR,672,336,336,0.8966,[0.8730-0.9202],0.0120,0.8923,0.5417,0.6578,0.8289,0.6577,0.8244,0.8333,0.8318,0.8260
Mean_PCA_ANOVA_4_LRLasso,672,336,336,0.8964,[0.8728-0.9200],0.0120,0.8924,0.5469,0.6549,0.8274,0.6548,0.8185,0.8363,0.8333,0.8216
Mean_PCA_ANOVA_4_AB,672,336,336,0.9972,[0.9953-0.9992],0.0010,0.9972,0.5026,0.9501,0.9747,0.9494,0.9940,0.9554,0.9570,0.9938
Mean_PCA_ANOVA_4_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_4_GP,672,336,336,0.9184,[0.8975-0.9392],0.0106,0.9007,0.4987,0.7304,0.8631,0.7262,0.9167,0.8095,0.8280,0.9067
Mean_PCA_ANOVA_4_NB,672,336,336,0.8875,[0.8625-0.9125],0.0128,0.8855,0.6237,0.6490,0.8229,0.6458,0.7738,0.8720,0.8581,0.7940
Mean_PCA_ANOVA_5_SVM,672,336,336,0.8996,[0.8764-0.9228],0.0118,0.8946,0.4479,0.6659,0.8304,0.6607,0.8929,0.7679,0.7937,0.8776
Mean_PCA_ANOVA_5_LDA,672,336,336,0.9177,[0.8971-0.9383],0.0105,0.9157,0.5462,0.7151,0.8571,0.7143,0.8810,0.8333,0.8409,0.8750
Mean_PCA_ANOVA_5_AE,672,336,336,0.8062,[0.7733-0.8392],0.0168,0.7780,0.4875,0.4969,0.7470,0.4940,0.6935,0.8006,0.7767,0.7231
Mean_PCA_ANOVA_5_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6150,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_5_LR,672,336,336,0.9002,[0.8772-0.9232],0.0117,0.8950,0.5063,0.6639,0.8318,0.6637,0.8452,0.8185,0.8232,0.8410
Mean_PCA_ANOVA_5_LRLasso,672,336,336,0.9000,[0.8770-0.9230],0.0117,0.8952,0.4960,0.6582,0.8289,0.6577,0.8482,0.8095,0.8166,0.8421
Mean_PCA_ANOVA_5_AB,672,336,336,0.9974,[0.9955-0.9992],0.0009,0.9973,0.5026,0.9501,0.9747,0.9494,0.9940,0.9554,0.9570,0.9938
Mean_PCA_ANOVA_5_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_5_GP,672,336,336,0.9191,[0.8983-0.9399],0.0106,0.9031,0.5264,0.7407,0.8690,0.7381,0.9107,0.8274,0.8407,0.9026
Mean_PCA_ANOVA_5_NB,672,336,336,0.8902,[0.8657-0.9147],0.0125,0.8870,0.6237,0.6402,0.8185,0.6369,0.7679,0.8690,0.8543,0.7892
Mean_PCA_ANOVA_6_SVM,672,336,336,0.9101,[0.8876-0.9326],0.0115,0.8941,0.4434,0.7097,0.8512,0.7024,0.9226,0.7798,0.8073,0.9097
Mean_PCA_ANOVA_6_LDA,672,336,336,0.9259,[0.9064-0.9454],0.0099,0.9233,0.4697,0.7369,0.8661,0.7321,0.9226,0.8095,0.8289,0.9128
Mean_PCA_ANOVA_6_AE,672,336,336,0.8533,[0.8243-0.8824],0.0148,0.8359,0.4867,0.5732,0.7842,0.5685,0.7202,0.8482,0.8259,0.7520
Mean_PCA_ANOVA_6_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6200,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_6_LR,672,336,336,0.9086,[0.8864-0.9309],0.0113,0.8990,0.4932,0.6795,0.8393,0.6786,0.8661,0.8125,0.8220,0.8585
Mean_PCA_ANOVA_6_LRLasso,672,336,336,0.9084,[0.8862-0.9306],0.0113,0.8996,0.6565,0.6834,0.8393,0.6786,0.7798,0.8988,0.8851,0.8032
Mean_PCA_ANOVA_6_AB,672,336,336,0.9991,[0.9981-1.0000],0.0005,0.9991,0.5052,0.9821,0.9911,0.9821,0.9911,0.9911,0.9911,0.9911
Mean_PCA_ANOVA_6_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_6_GP,672,336,336,0.9313,[0.9118-0.9507],0.0099,0.9148,0.5264,0.7786,0.8884,0.7768,0.9226,0.8542,0.8635,0.9169
Mean_PCA_ANOVA_6_NB,672,336,336,0.9052,[0.8823-0.9282],0.0117,0.9023,0.4584,0.6973,0.8423,0.6845,0.9375,0.7470,0.7875,0.9228
Mean_PCA_ANOVA_7_SVM,672,336,336,0.9101,[0.8876-0.9326],0.0115,0.8941,0.4434,0.7097,0.8512,0.7024,0.9226,0.7798,0.8073,0.9097
Mean_PCA_ANOVA_7_LDA,672,336,336,0.9320,[0.9137-0.9502],0.0093,0.9262,0.4987,0.7494,0.8735,0.7470,0.9137,0.8333,0.8457,0.9061
Mean_PCA_ANOVA_7_AE,672,336,336,0.7709,[0.7359-0.8059],0.0179,0.7593,0.5266,0.4778,0.7188,0.4375,0.9196,0.5179,0.6561,0.8657
Mean_PCA_ANOVA_7_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6150,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_7_LR,672,336,336,0.9086,[0.8864-0.9309],0.0113,0.8990,0.4932,0.6795,0.8393,0.6786,0.8661,0.8125,0.8220,0.8585
Mean_PCA_ANOVA_7_LRLasso,672,336,336,0.9084,[0.8862-0.9306],0.0113,0.8996,0.6565,0.6834,0.8393,0.6786,0.7798,0.8988,0.8851,0.8032
Mean_PCA_ANOVA_7_AB,672,336,336,0.9991,[0.9981-1.0000],0.0005,0.9991,0.5052,0.9821,0.9911,0.9821,0.9911,0.9911,0.9911,0.9911
Mean_PCA_ANOVA_7_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_7_GP,672,336,336,0.9313,[0.9118-0.9507],0.0099,0.9148,0.5264,0.7786,0.8884,0.7768,0.9226,0.8542,0.8635,0.9169
Mean_PCA_ANOVA_7_NB,672,336,336,0.9052,[0.8823-0.9282],0.0117,0.9023,0.4584,0.6973,0.8423,0.6845,0.9375,0.7470,0.7875,0.9228
Mean_PCA_ANOVA_8_SVM,672,336,336,0.9160,[0.8949-0.9370],0.0107,0.9125,0.5771,0.6967,0.8482,0.6964,0.8333,0.8631,0.8589,0.8382
Mean_PCA_ANOVA_8_LDA,672,336,336,0.9341,[0.9161-0.9521],0.0092,0.9277,0.4529,0.7412,0.8676,0.7351,0.9315,0.8036,0.8259,0.9215
Mean_PCA_ANOVA_8_AE,672,336,336,0.8568,[0.8280-0.8856],0.0147,0.8330,0.4972,0.6014,0.7976,0.5952,0.8690,0.7262,0.7604,0.8472
Mean_PCA_ANOVA_8_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6150,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_8_LR,672,336,336,0.9167,[0.8959-0.9374],0.0106,0.9122,0.5831,0.6997,0.8497,0.6994,0.8363,0.8631,0.8593,0.8406
Mean_PCA_ANOVA_8_LRLasso,672,336,336,0.9171,[0.8964-0.9378],0.0105,0.9136,0.5206,0.7001,0.8497,0.6994,0.8720,0.8274,0.8348,0.8660
Mean_PCA_ANOVA_8_AB,672,336,336,0.9992,[0.9983-1.0000],0.0004,0.9992,0.5056,0.9792,0.9896,0.9792,0.9881,0.9911,0.9910,0.9881
Mean_PCA_ANOVA_8_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_8_GP,672,336,336,0.9343,[0.9148-0.9538],0.0099,0.9184,0.5541,0.8036,0.9018,0.8036,0.9077,0.8958,0.8971,0.9066
Mean_PCA_ANOVA_8_NB,672,336,336,0.9106,[0.8883-0.9329],0.0114,0.9080,0.6374,0.7096,0.8542,0.7083,0.8244,0.8839,0.8766,0.8343
Mean_PCA_ANOVA_9_SVM,672,336,336,0.9160,[0.8949-0.9370],0.0107,0.9125,0.5771,0.6967,0.8482,0.6964,0.8333,0.8631,0.8589,0.8382
Mean_PCA_ANOVA_9_LDA,672,336,336,0.9403,[0.9235-0.9571],0.0086,0.9347,0.5214,0.7568,0.8780,0.7560,0.9018,0.8542,0.8608,0.8969
Mean_PCA_ANOVA_9_AE,672,336,336,0.8927,[0.8672-0.9183],0.0130,0.8729,0.5007,0.6847,0.8423,0.6845,0.8304,0.8542,0.8506,0.8343
Mean_PCA_ANOVA_9_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6200,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_9_LR,672,336,336,0.9167,[0.8959-0.9374],0.0106,0.9122,0.5831,0.6997,0.8497,0.6994,0.8363,0.8631,0.8593,0.8406
Mean_PCA_ANOVA_9_LRLasso,672,336,336,0.9171,[0.8964-0.9378],0.0105,0.9136,0.5206,0.7001,0.8497,0.6994,0.8720,0.8274,0.8348,0.8660
Mean_PCA_ANOVA_9_AB,672,336,336,0.9992,[0.9983-1.0000],0.0004,0.9992,0.5056,0.9792,0.9896,0.9792,0.9881,0.9911,0.9910,0.9881
Mean_PCA_ANOVA_9_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_9_GP,672,336,336,0.9343,[0.9148-0.9538],0.0099,0.9184,0.5541,0.8036,0.9018,0.8036,0.9077,0.8958,0.8971,0.9066
Mean_PCA_ANOVA_9_NB,672,336,336,0.9106,[0.8883-0.9329],0.0114,0.9080,0.6374,0.7096,0.8542,0.7083,0.8244,0.8839,0.8766,0.8343
Mean_PCA_ANOVA_10_SVM,672,336,336,0.9187,[0.8981-0.9393],0.0105,0.9159,0.5771,0.7146,0.8571,0.7143,0.8423,0.8720,0.8681,0.8468
Mean_PCA_ANOVA_10_LDA,672,336,336,0.9453,[0.9295-0.9610],0.0080,0.9413,0.4693,0.7733,0.8854,0.7708,0.9256,0.8452,0.8567,0.9191
Mean_PCA_ANOVA_10_AE,672,336,336,0.8374,[0.8071-0.8678],0.0155,0.8159,0.5002,0.5677,0.7827,0.5655,0.8274,0.7381,0.7596,0.8105
Mean_PCA_ANOVA_10_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6200,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_10_LR,672,336,336,0.9200,[0.8997-0.9402],0.0103,0.9157,0.5831,0.7175,0.8586,0.7173,0.8452,0.8720,0.8685,0.8493
Mean_PCA_ANOVA_10_LRLasso,672,336,336,0.9197,[0.8995-0.9400],0.0103,0.9159,0.5913,0.7145,0.8571,0.7143,0.8452,0.8690,0.8659,0.8488
Mean_PCA_ANOVA_10_AB,672,336,336,0.9992,[0.9983-1.0000],0.0004,0.9992,0.5056,0.9792,0.9896,0.9792,0.9881,0.9911,0.9910,0.9881
Mean_PCA_ANOVA_10_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_10_GP,672,336,336,0.9379,[0.9188-0.9569],0.0097,0.9215,0.5210,0.8164,0.9077,0.8155,0.9315,0.8839,0.8892,0.9281
Mean_PCA_ANOVA_10_NB,672,336,336,0.9096,[0.8871-0.9320],0.0114,0.9062,0.6374,0.7182,0.8586,0.7173,0.8333,0.8839,0.8777,0.8414
Mean_PCA_ANOVA_11_SVM,672,336,336,0.9210,[0.9008-0.9412],0.0103,0.9171,0.5477,0.7173,0.8586,0.7173,0.8571,0.8601,0.8597,0.8576
Mean_PCA_ANOVA_11_LDA,672,336,336,0.9485,[0.9335-0.9635],0.0076,0.9457,0.4576,0.7793,0.8884,0.7768,0.9286,0.8482,0.8595,0.9223
Mean_PCA_ANOVA_11_AE,672,336,336,0.7804,[0.7465-0.8143],0.0173,0.7740,0.5267,0.4637,0.7054,0.4107,0.9375,0.4732,0.6402,0.8833
Mean_PCA_ANOVA_11_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6250,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_11_LR,672,336,336,0.9229,[0.9032-0.9427],0.0101,0.9179,0.5831,0.7146,0.8571,0.7143,0.8423,0.8720,0.8681,0.8468
Mean_PCA_ANOVA_11_LRLasso,672,336,336,0.9225,[0.9027-0.9424],0.0101,0.9180,0.5913,0.7146,0.8571,0.7143,0.8423,0.8720,0.8681,0.8468
Mean_PCA_ANOVA_11_AB,672,336,336,0.9992,[0.9983-1.0000],0.0004,0.9992,0.5056,0.9792,0.9896,0.9792,0.9881,0.9911,0.9910,0.9881
Mean_PCA_ANOVA_11_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_11_GP,672,336,336,0.9397,[0.9207-0.9586],0.0096,0.9257,0.5210,0.8164,0.9077,0.8155,0.9315,0.8839,0.8892,0.9281
Mean_PCA_ANOVA_11_NB,672,336,336,0.9130,[0.8910-0.9350],0.0112,0.9100,0.6117,0.7118,0.8557,0.7113,0.8363,0.8750,0.8700,0.8424
Mean_PCA_ANOVA_12_SVM,672,336,336,0.9321,[0.9135-0.9508],0.0095,0.9289,0.5174,0.7530,0.8765,0.7530,0.8810,0.8720,0.8732,0.8799
Mean_PCA_ANOVA_12_LDA,672,336,336,0.9587,[0.9450-0.9724],0.0070,0.9538,0.5040,0.8176,0.9077,0.8155,0.9435,0.8720,0.8806,0.9391
Mean_PCA_ANOVA_12_AE,672,336,336,0.8641,[0.8361-0.8921],0.0143,0.8511,0.5249,0.6187,0.8080,0.6161,0.8542,0.7619,0.7820,0.8393
Mean_PCA_ANOVA_12_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6300,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_12_LR,672,336,336,0.9352,[0.9173-0.9532],0.0092,0.9308,0.5499,0.7560,0.8780,0.7560,0.8810,0.8750,0.8757,0.8802
Mean_PCA_ANOVA_12_LRLasso,672,336,336,0.9348,[0.9167-0.9529],0.0092,0.9305,0.5796,0.7621,0.8810,0.7619,0.8690,0.8929,0.8902,0.8721
Mean_PCA_ANOVA_12_AB,672,336,336,0.9999,[0.9996-1.0000],0.0001,0.9999,0.5029,0.9911,0.9955,0.9911,0.9911,1.0000,1.0000,0.9912
Mean_PCA_ANOVA_12_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_12_GP,672,336,336,0.9529,[0.9362-0.9695],0.0085,0.9402,0.5131,0.8408,0.9196,0.8393,0.9494,0.8899,0.8961,0.9462
Mean_PCA_ANOVA_12_NB,672,336,336,0.9233,[0.9028-0.9438],0.0105,0.9202,0.5557,0.7454,0.8720,0.7440,0.9018,0.8423,0.8511,0.8956
Mean_PCA_ANOVA_13_SVM,672,336,336,0.9429,[0.9253-0.9605],0.0090,0.9330,0.5623,0.7887,0.8943,0.7887,0.8899,0.8988,0.8979,0.8909
Mean_PCA_ANOVA_13_LDA,672,336,336,0.9617,[0.9484-0.9750],0.0068,0.9536,0.5127,0.8320,0.9152,0.8304,0.9464,0.8839,0.8908,0.9429
Mean_PCA_ANOVA_13_AE,672,336,336,0.8489,[0.8191-0.8787],0.0152,0.8269,0.4918,0.6161,0.8080,0.6161,0.8065,0.8095,0.8090,0.8071
